date,PB01,PB02,PB03,PB04,PB05,PB06,PB07,PB08,BB01,BB02,BB03,BB04,BB05,BB06,BB07,VB01,VB02,VB03,VB04,VB05,open,close,fwd_1d,fwd_3d,fwd_5d,fwd_10d,fwd_20d
2019-07-08,1,1,0,0,0,0,-0.00824,0.01187,0,1,0,1,1,-1.005,0.00919,1,0,0,1,0.05109,286.63,284.34,0.01220678835189215,0.1199249990433553,0.11345807982244693,0.11613668541690592,0.08414648146022286
2019-07-10,1,1,0,0,0,0,-0.01327,0.00835,0,0,0,1,1,-0.87632,0.00794,0,0,0,1,-0.09612,261.33,264.52,0.016321549784540146,0.11375510048430759,0.10586126682683128,0.10765358654616164,0.08095946306677337
2019-07-11,1,1,0,1,0,0,-0.00549,0.00717,0,0,0,0,1,-0.62589,0.00804,0,0,0,0,-0.09518,262.23,266.51,0.0013000786889731941,-0.004481850217250005,-0.00472133839679767,-0.008621574463717696,-0.035683738752608773
2019-07-15,1,1,0,1,1,0,0.00083,0.00589,0,0,0,0,1,-0.37265,0.00826,0,1,0,0,-0.19126,292.29,292.67,-0.002595451130387283,-0.009664640393415747,-0.008640120210368085,-0.005873915716139488,-0.03852195888258991
2019-07-16,1,1,0,1,1,0,-0.00121,0.00527,0,0,0,0,1,-0.40134,0.00806,0,1,0,0,-0.02385,292.82,292.06,-0.002639245929734302,-0.002879177377891895,-0.00428449014567267,-0.00856898029134534,-0.047849185946872264
2019-07-17,1,1,0,1,1,0,-0.00471,0.00451,0,0,0,0,1,-0.49182,0.00807,0,1,0,0,-0.19699,291.75,290.98,-0.0040526153106432705,-0.003022289384208565,0.001751554074939099,-0.008792114572243048,-0.04966170965415406
2019-07-18,1,1,0,1,0,0,-0.00778,0.00364,0,0,0,0,1,-0.56207,0.00818,0,0,0,0,-0.1029,291.17,289.99,0.0028612796469940083,0.0014478764478764727,0.0013099834528405019,-0.05915609487038043,-0.04940016547159398
2019-07-19,1,1,0,1,0,0,-0.00445,0.00302,0,0,0,0,1,-0.40207,0.00815,0,0,0,0,-0.31094,290.08,290.91,-0.002131243339864586,0.0026468667285413083,-0.00391873775394469,0.00010312467773521128,-0.056202949365783295
2019-07-22,1,1,0,1,0,0,-0.00632,0.00237,0,0,0,0,1,-0.43648,0.00734,0,0,0,1,-0.05334,290.91,290.29,0.0017932271191116733,0.001655286571487613,0.003862335333471245,-0.05241740809711026,-0.04958962687081869
2019-07-23,1,1,0,1,0,0,-0.00538,0.00183,0,0,0,0,1,-0.36892,0.00735,0,0,0,0,-0.05746,289.98,290.5,0.003474730794371661,-0.00309629476726192,-0.004885265077235412,-0.0010320982557540104,-0.052809027419410404
2019-07-24,1,1,0,1,1,0,-0.00129,0.00157,0,0,0,0,1,-0.16557,0.00748,1,1,0,0,0.08574,290.67,291.68,-0.0028836251287334136,-0.000686577411603162,-0.009234466186062495,-0.027394438722966097,-0.05588740130449721
2019-07-25,1,1,0,1,1,0,-0.00525,0.00112,0,0,0,0,1,-0.32286,0.00718,0,1,0,0,-0.13297,291.3,290.46,-0.00037946736580662943,-0.0021733130950738477,-0.05850696840071745,-0.022147095349799972,-0.049779218987167084
2019-07-26,1,1,0,1,0,0,-0.00732,0.00058,0,0,0,0,1,-0.42594,0.00669,0,0,0,0,-0.26001,289.88,289.77,0.004347226055755105,-0.004243720673474893,0.003795197350262347,-0.02753243168644759,-0.05320176649185748
2019-07-29,1,1,0,1,1,0,-0.00265,0.00037,0,0,0,0,1,-0.09981,0.00666,0,1,0,0,-0.06136,289.84,291.1,-0.005432727022659178,-0.061582367706220054,-0.055186878932709904,-0.03194305951930665,-0.05611525633531611
2019-07-30,0,1,0,0,0,0,-0.00864,-0.00017,0,0,0,0,1,-0.53207,0.00705,1,0,0,1,0.20219,290.83,289.25,-0.0025229833413975555,0.0055298265016936465,0.0035598258104652114,-0.039918435059099866,-0.05032142116541094
2019-07-31,0,1,0,0,0,0,-0.01041,-0.00077,0,0,0,0,1,-0.69771,0.00666,0,0,0,0,-0.34872,289.34,288.61,0.01148914090875408,0.018382625454006263,0.050033355570380245,0.025535542213327433,0.11818990438069821
2019-08-01,0,1,0,0,0,0,-0.01298,-0.00146,0,0,0,0,1,-0.95909,0.00639,1,0,0,1,0.05823,269.82,272.92,-0.009194932570494418,-0.011136085002043217,-0.03466830132134591,-0.060924942105980096,-0.07733959950960356
2019-08-02,0,1,0,0,0,0,-0.00838,-0.00181,0,0,0,0,1,-0.50803,0.00622,0,0,0,0,-0.20559,293.64,290.94,-0.011973679479342803,0.01873359462083335,0.013483873287548187,-0.012764733378878956,-0.02430692891302
2019-08-05,0,1,0,0,0,0,-0.01007,-0.00224,0,0,0,0,1,-0.66272,0.00656,0,0,0,0,-0.00107,278.11,274.78,-0.010023524598547606,-0.033582216767242934,-0.040128192015273845,-0.06037980293887002,-0.0925300876206061
2019-08-07,0,1,0,0,0,0,-0.02233,-0.00398,0,1,0,0,1,-1.37085,0.00717,0,0,0,0,-0.06121,293.31,290.37,-0.00432261465471806,-0.00945352310665959,-0.023756808996661327,-0.03243718151467234,-0.062800913723423
2019-08-08,0,1,0,0,0,0,-0.02485,-0.0051,0,1,0,1,1,-1.24647,0.00706,1,0,0,0,0.24121,284.55,283.32,0.005605222080317773,-0.0012061870299416855,-0.018341138072938912,-0.02433659713353209,-0.033631332481907306
2019-08-13,0,1,0,0,0,0,-0.02131,-0.00789,0,0,0,1,1,-0.7089,0.00641,1,0,0,1,0.15746,281.88,283.46,-0.004696493520251366,-0.019068469931847742,-0.026272114128323754,-0.027331473568982023,-0.03202796708923339
2019-08-14,0,1,0,0,0,0,-0.02581,-0.00873,0,0,0,1,1,-0.83479,0.00681,1,0,0,0,0.09765,283.19,281.86,-0.0020558627534381646,-0.01917623706224314,-0.0267971076137814,-0.027293350347369905,-0.02778959308095852
2019-08-15,0,1,0,0,0,0,-0.02589,-0.00945,0,0,0,1,1,-0.77422,0.00667,1,0,0,0,0.0395,282.12,281.54,-0.012583087477339605,-0.0198343582269932,-0.0203675398997617,-0.024241993388547267,-0.010699178900223871
2019-08-16,0,1,0,0,0,0,-0.0374,-0.01094,0,1,0,1,1,-1.07016,0.00744,1,0,0,1,0.35868,281.33,277.79,-0.005677530633511951,-0.01340328434367033,-0.010672320241474798,-0.012612742103561225,-0.005246325775270511
2019-08-19,0,1,0,0,0,0,-0.03959,-0.01234,0,1,0,1,0,-1.00963,0.00763,1,0,0,0,0.23423,278.29,276.71,-0.004871887405268893,-0.00541320822807656,-0.007506315409599562,0.0888127029953083,-0.01035727174305312
2019-08-20,0,1,0,0,0,0,-0.04131,-0.01371,0,0,0,1,0,-0.95328,0.00793,1,0,0,0,0.27841,277.1,275.75,-0.00427939363168206,-0.0015231740044970854,-0.0010517153840575721,-0.0174439689562631,-0.00982809893377834
2019-08-21,0,1,0,0,0,0,-0.04374,-0.01513,0,0,0,1,0,-0.93507,0.00816,0,0,0,1,-0.17216,275.74,274.56,0.004482997412253553,0.0023690636731419357,0.00018223566716479844,-0.011007034296752538,0.0020774866056785246
2019-08-22,0,1,0,0,0,0,-0.03861,-0.01598,0,0,0,1,0,-0.74481,0.00837,1,0,0,0,0.28189,274.37,275.6,-0.0014507471347745549,-0.0009792543159728995,-0.004388510082692698,-0.03463658784273904,-0.014253590599158539
2019-08-23,0,1,0,0,0,0,-0.03809,-0.01678,0,0,0,1,0,-0.6923,0.00782,0,0,0,0,-0.03609,275.72,275.32,-0.0010896411448496623,-0.003268923434548765,-0.0019613540607293922,-0.031381664971669276,-0.022955106784832147
2019-08-26,0,1,0,0,0,0,-0.03766,-0.01748,0,0,0,1,0,-0.6592,0.00757,0,0,0,0,-0.03971,275.32,275.02,0.0024383142877939523,-0.0009826042652303357,0.09800567726908804,-0.00866147463425282,-0.02219957784409332
2019-08-27,0,1,0,0,0,0,-0.03479,-0.01789,0,0,0,1,0,-0.56381,0.0072,1,0,0,0,0.10752,274.78,275.45,-0.0036669934284573324,-0.002359946265839019,-0.016338089532730637,-0.004756199397306093,-0.026395091311766983
2019-08-28,0,1,0,0,0,0,-0.03695,-0.01849,0,0,0,1,0,-0.60536,0.00724,1,0,0,0,0.05872,275.43,274.42,0.00010929758088007446,0.09920577091227023,-0.011403380938501906,-0.0007286505392015696,-0.012751384436024527
2019-08-29,0,1,0,0,0,0,-0.03524,-0.01885,0,0,0,1,0,-0.54458,0.00723,0,0,0,0,-0.19576,274.48,274.51,0.0018229546448884637,-0.012213796120752352,-0.02956832434009027,0.014729473530698645,0.08010062709639798
2019-08-30,0,1,0,0,0,0,-0.033,-0.01903,0,0,0,1,0,-0.48108,0.00729,0,1,0,0,-0.04232,274.28,274.78,0.0008624979266875776,-0.09985072151268859,-0.11534251119588645,-0.08167191905788684,-0.04262730137667925
2019-09-04,0,1,0,0,1,0,-0.02859,-0.01954,0,0,0,1,1,-0.33193,0.00692,1,1,0,0,0.05502,301.45,301.71,-0.013508593067288022,-0.030840372851733022,-0.00815613166326834,-0.001492863384794485,-0.01667637634721808
2019-09-05,0,1,0,0,0,0,-0.03972,-0.02032,0,0,0,1,1,-0.76152,0.00711,1,1,0,0,0.05277,274.64,270.93,-0.0028296339850065744,-0.019991180361605188,0.007349698662354909,0.003344112891371376,-0.021644862560634914
2019-09-09,0,1,0,0,0,0,-0.03677,-0.02076,0,0,0,0,1,-0.65578,0.00652,1,1,0,1,0.13925,272.12,271.35,0.0061236061236060735,0.02967302967302965,0.036779436779436736,0.03927423927423912,0.006577206577206507
2019-09-10,0,0,0,0,0,0,-0.0398,-0.02129,0,0,0,0,1,-0.83188,0.00677,0,0,0,1,-0.21468,264.55,266.17,0.004406613686866789,0.03242815713155811,0.04824677036646463,0.023652593122669652,-0.0007909306617452927
2019-09-12,0,0,0,0,0,0,-0.03395,-0.02123,0,0,0,0,1,-0.71414,0.00702,0,0,0,0,-0.50359,265.51,266.68,0.0057227247553994776,0.012663836071626244,0.02207864131438053,-0.006830348901606165,-0.021044858777921505
2019-09-13,0,0,0,0,1,0,-0.02772,-0.02077,0,0,0,0,1,-0.33463,0.0071,1,0,0,1,0.06406,270.85,272.4,0.002413515687851975,0.017772251883273693,0.0028157683024940816,-0.017479704527170292,-0.03631244057631833
2019-09-16,0,0,1,0,1,0,-0.02075,-0.01991,0,0,0,0,1,0.16065,0.00709,0,1,0,1,-0.00512,273.46,274.12,0.001131510749351916,0.010439099171442034,-0.003431032594809813,-0.02120670146366388,-0.03883636894550513
2019-09-17,0,0,1,0,1,0,-0.01941,-0.01916,0,0,0,0,1,0.23517,0.00682,0,1,0,1,-0.05134,273.97,274.28,0.01148422735862753,-0.0033798517226341085,-0.0007995348161070615,-0.015191161506032835,-0.04063090565489169
2019-09-18,0,0,1,0,1,1,-0.00477,-0.01736,1,0,0,0,1,1.15523,0.00758,1,1,0,1,0.23659,275.16,278.32,-0.00435189181412754,-0.018018990073370933,-0.02247878003165016,0.06549417350021569,-0.05700618616026476
2019-09-19,0,0,1,0,1,0,-0.0097,-0.01636,0,0,0,0,1,0.74112,0.0078,0,1,0,0,-0.1738,278.04,276.83,-0.01010720860556602,-0.00754430928058325,-0.028986030393820084,0.04176442984514339,-0.08009962819911187
2019-09-20,0,0,1,0,1,0,-0.01827,-0.01603,0,0,0,0,1,0.13547,0.00829,1,1,0,1,0.24053,277.03,274.23,-0.005608770076847458,-0.01012492260625697,-0.02145172451469568,-0.016425683796481794,-0.07375168445205227
2019-09-23,0,0,0,0,0,0,-0.0217,-0.01586,0,0,0,0,1,-0.13231,0.00867,0,0,0,1,-0.05968,274.57,273.03,0.0055959913682746,-0.01612962217914493,-0.01920193116564861,-0.026260926813210905,-0.0741743169598772
2019-09-24,0,0,1,0,1,0,-0.01429,-0.0151,0,0,0,0,1,0.34468,0.00879,1,0,0,1,0.13144,273.41,274.94,-0.010593374590462168,-0.021914816163086992,-0.013542045868219721,-0.030615216599927053,-0.07269748816891153
2019-09-25,0,0,0,0,0,0,-0.0246,-0.01529,0,0,0,0,1,-0.39641,0.00887,1,0,0,1,0.15221,274.7,271.79,-0.009390535812925815,-0.012483888786595454,0.09095930767814386,-0.023016019149327938,-0.059105137175474165
2019-09-26,0,0,0,0,0,0,-0.0333,-0.01598,0,0,0,0,1,-0.91825,0.00942,1,0,0,0,0.32816,271.55,269.0,-0.003042671614100212,0.005491651205937087,0.07087198515769955,-0.016141001855287662,-0.04738404452690159
2019-09-27,0,0,0,0,0,0,-0.03315,-0.01648,0,0,0,0,1,-0.8561,0.00971,1,0,0,1,0.00734,269.5,268.68,-0.0011546913994114893,0.10347524863113189,0.005922449435691091,-0.018400566171267063,0.008865050098707528
2019-09-30,0,0,0,0,0,0,-0.03369,-0.01697,0,0,0,0,1,-0.83856,0.00927,0,0,0,1,-0.19871,268.47,268.16,-0.006343735103223058,0.05826702357816016,-0.023761504895309926,-0.034395511715741955,0.06354735799934019
2019-10-01,0,0,0,0,0,0,-0.03946,-0.01787,0,1,0,0,1,-1.0162,0.0093,1,0,0,1,0.17584,272.71,270.98,-0.018649794620378968,-0.10540612163773688,-0.11789452762687147,-0.12554657479793285,-0.0008281436332316927
2019-10-04,0,0,0,0,0,0,-0.05054,-0.02145,0,1,0,1,0,-1.02513,0.00974,0,0,0,0,-0.05534,301.88,296.25,-0.00024249142619592323,-0.07773582291197556,-0.08095749471715108,-0.09173104236671636,0.007413309315134953
2019-10-07,0,0,0,0,0,0,-0.03822,-0.0215,0,0,0,0,0,-0.62603,0.01051,0,0,0,0,-0.05689,288.67,288.6,-0.005962897526501809,-0.01983951707891629,-0.02403563015312138,-0.06198468786808009,-0.015348939929328731
2019-10-09,0,0,0,0,1,0,-0.02955,-0.02134,0,0,0,1,0,-0.3689,0.00996,1,0,0,0,0.07379,271.68,270.06,-0.00011267182453233993,-0.003605498385037098,-0.010253136032449595,-0.044843386163899934,0.019980470217080937
2019-10-10,0,0,0,0,1,0,-0.02821,-0.021,0,0,0,0,0,-0.33524,0.00912,0,1,0,1,-0.06279,266.26,266.23,0.0042994531397324565,0.0,-0.006864039223081209,-0.04533283047331693,0.028889307938902542
2019-10-14,0,0,0,0,1,0,-0.02576,-0.02038,0,0,0,1,0,-0.2575,0.00896,0,1,0,1,-0.07347,265.15,266.29,-0.0034932201479923597,-0.010141606881268195,-0.00845133906772344,-0.043195733012808546,-0.004094204259475043
2019-10-15,0,0,0,0,1,0,-0.02827,-0.0202,0,0,0,0,0,-0.31931,0.00811,0,1,0,1,-0.01652,266.23,265.3,0.00018860807242537803,-0.006676725763862801,-0.010976989815164151,-0.03621274990569601,0.008298755186721962
2019-10-16,0,0,0,0,0,0,-0.02772,-0.01995,0,0,0,0,0,-0.30148,0.0077,0,0,0,1,-0.04682,265.1,265.15,-0.00026555386949944637,0.0014415781487100432,-0.03323216995447653,-0.02606221547799703,0.027124430955993928
2019-10-18,0,0,0,0,0,0,-0.03121,-0.01999,0,0,0,0,0,-0.43604,0.00772,0,0,0,1,-0.10371,263.6,263.53,-0.0007968429839874114,-0.0051225620399181215,-0.03498520148744033,0.027737724823556187,0.028306898383547052
2019-10-21,0,0,0,0,0,0,-0.03073,-0.01995,0,0,0,0,1,-0.43046,0.00732,0,0,0,1,-0.24435,263.54,263.33,0.0017455980570735274,-0.032938676381299214,-0.039427747419550685,0.10063752276867044,0.020264116575592128
2019-10-22,0,0,0,0,0,0,-0.02725,-0.01964,0,0,0,0,1,-0.31729,0.00722,0,0,0,1,-0.15295,263.52,263.98,-0.0054999241389773745,-0.03535123653466843,-0.03379608557123348,0.14409801244120768,0.02541344257320577
2019-10-23,0,0,0,0,0,0,-0.03257,-0.01985,0,0,0,0,1,-0.69641,0.00748,1,0,0,1,0.08101,263.64,262.19,-0.02572925029628781,-0.03226669725121378,-0.023206025155790067,0.11178651986084032,0.03673968727300547
2019-10-24,0,0,0,0,0,0,-0.05748,-0.02204,0,1,0,0,1,-1.6452,0.00949,1,0,0,1,0.13443,261.57,254.84,-0.003994673768308976,-0.0023889715673220957,0.005443722096028836,0.04766194094148979,0.057609461893945335
2019-10-25,0,0,0,0,0,0,-0.05721,-0.02352,0,1,0,1,0,-1.33797,0.00897,1,0,0,0,1.4514,255.34,254.32,-0.0013413816230717357,0.00800883733775204,0.06856827237937435,0.07144829762891058,0.07255296484791107
2019-10-28,0,0,0,0,0,0,-0.05934,-0.02506,0,1,0,1,0,-1.21017,0.00925,0,0,0,1,-0.21065,253.47,253.13,0.00663900414937757,0.0145425805176842,0.14617664493183158,0.07808733451886973,0.06931436475004915
2019-10-29,0,0,0,0,0,0,-0.05141,-0.02569,0,0,0,1,0,-0.87337,0.00925,1,0,0,0,0.08265,253.05,254.73,0.006341328921974032,0.06680058292961544,0.18803418803418803,0.044310528181495945,0.06498877466619413
2019-10-30,0,0,0,0,0,0,-0.04673,-0.02603,0,0,0,1,0,-0.69685,0.01038,1,0,0,1,0.17739,253.89,255.5,0.0060741437416726995,0.1366094521514225,0.1396269300101889,0.0474958852574654,0.16290461634924358
2019-10-31,0,0,0,0,1,0,-0.04056,-0.0259,0,0,0,1,0,-0.51435,0.01042,0,0,0,1,-0.23859,255.18,256.73,-0.0008853148400898014,0.11265631340145354,-0.013205946364675869,-0.001254196023460774,0.06167693385960393
2019-11-01,0,0,0,0,0,0,-0.05355,-0.02711,0,0,0,1,0,-0.82693,0.01185,1,0,0,0,1.933,271.09,270.85,-0.022644561261625507,-0.020049871950397535,-0.08484971020353149,-0.08680415150289789,-0.028002426202992314
2019-11-04,0,0,0,0,1,0,-0.04459,-0.02706,0,0,0,1,0,-0.57368,0.01196,0,1,0,0,-0.21391,296.76,290.04,0.0028926718978588006,-0.11055326506184338,-0.09293124085649684,-0.1060646362548211,0.013598882830163639
2019-11-06,0,0,1,0,1,0,-0.02111,-0.02358,0,0,0,0,0,0.02582,0.01396,0,1,0,0,-0.31068,300.76,301.63,0.00790212456243733,-0.05874605760232898,-0.0810660936471077,-0.06304370429418082,-0.060894880948254904
2019-11-07,0,0,1,0,1,1,0.0013,-0.02078,0,0,0,0,0,0.61959,0.01505,0,1,0,0,-0.17892,288.53,290.81,-0.0005977509620055388,0.019202749654425144,-0.0013822990996376072,0.013113161728994571,0.006014869055179783
2019-11-11,0,0,1,0,1,1,0.00469,-0.01644,0,0,0,0,0,0.67449,0.0151,0,1,0,0,-0.47399,267.67,267.51,0.012980231256993546,-0.011040656471466015,0.009884371503170453,0.007273405445729075,-0.009138381201044599
2019-11-12,0,0,1,0,1,1,0.01088,-0.01415,0,0,0,0,0,0.78511,0.01515,0,1,0,0,-0.39773,268.1,271.58,0.013259545387015237,-0.007205467241123142,0.006536918734214803,0.009731094933888018,0.0001485663348683719
2019-11-13,0,0,1,0,1,1,0.02317,-0.01132,0,0,1,0,0,0.97111,0.01418,0,1,0,0,-0.00435,269.24,272.81,-0.024610970091601403,-0.0039730714049220905,-0.010925946363535943,-0.004561674576021857,0.014862230070264548
2019-11-14,0,0,1,0,0,0,-0.00538,-0.01085,0,0,0,0,0,0.33179,0.01631,0,1,0,0,-0.06749,271.83,265.14,0.005416384563303955,0.019333483788460004,0.01685097419694559,0.017039043105393725,0.002106371774618143
2019-11-15,0,0,1,0,0,0,0.00262,-0.00959,0,0,0,0,0,0.48263,0.01628,0,1,0,0,-0.55778,265.86,267.3,0.012679533213644456,0.005610412926391417,0.014287851585876643,0.1099266906044285,-0.0008602633153800276
2019-11-18,0,0,1,0,1,0,0.01494,-0.0077,0,0,0,0,0,0.69182,0.01623,1,1,1,0,1.57917,267.36,270.75,-0.0036398396999890448,-0.006066399499981778,-0.007132615169675338,0.05816390308467212,0.0042648626787749055
2019-11-19,0,0,1,0,1,0,0.01524,-0.00609,0,0,0,0,0,0.65326,0.01544,0,1,0,0,-0.57483,271.99,271.0,-0.008664872239224075,-0.00011061539028789369,0.0023966667895727323,0.06356697761881946,0.0098447697356292
2019-11-20,0,0,1,0,0,0,0.00694,-0.00515,0,0,0,0,0,0.46232,0.01589,0,1,0,0,-0.28033,271.21,268.86,0.0019272107330812194,0.0008524201319399793,0.0028537543547548783,0.1298272922689201,-0.00963605366540643
2019-11-21,0,0,1,0,1,0,0.01199,-0.00394,0,0,1,0,0,0.51341,0.01461,0,1,0,1,-0.49252,269.82,270.34,0.005562147730643785,0.008083654701869003,0.0026327499258380627,0.004746366063482554,-0.0038193414417088123
2019-11-22,0,0,1,0,1,0,0.01453,-0.00272,0,0,1,0,0,0.52055,0.01475,0,1,0,0,-0.50838,269.68,271.18,-0.001479016454058013,0.0005176557589203767,0.09724533185431694,-0.004326123128119863,-0.018783508966537243
2019-11-25,0,0,1,0,0,0,0.00989,-0.0019,0,0,0,0,0,0.39933,0.01324,1,0,0,0,0.24519,270.45,270.05,0.00901904019596933,0.0035630776082840043,0.06821809004194046,-0.014029618082618933,-0.018223657350703415
2019-11-27,0,0,1,0,1,0,0.01566,-0.00021,0,0,0,0,0,0.46648,0.01302,0,0,0,0,-0.39507,269.43,271.86,-0.003094720554102426,0.09328371955937076,0.0627049331319307,-0.00792101094204778,-0.06358913900453167
2019-11-28,1,0,1,0,1,0,0.01049,0.00041,0,0,0,0,0,0.32108,0.01281,0,0,0,0,-0.44599,271.43,270.59,0.00018495228231119043,0.06462232743952079,0.1276540652511653,0.02045572242361482,-0.057076274321225084
2019-11-29,1,0,1,0,0,0,0.00935,0.00092,0,0,0,0,1,0.27966,0.01281,0,0,0,0,-0.48361,270.34,270.39,-0.0010771871949372125,-0.029016730063621377,-0.0878917426869088,-0.10317433601508053,-0.1521526912848823
2019-12-02,1,0,0,0,0,0,-0.00848,0.00034,0,0,0,0,1,-0.47603,0.01401,0,0,0,1,-0.05237,297.07,296.75,-0.002529978512511355,0.05652595827268314,-0.06674984404242057,-0.0742011506203647,-0.12518195050946157
2019-12-03,0,0,0,0,0,0,-0.00729,-0.00012,0,0,0,0,1,-0.4893,0.01351,0,0,0,0,-0.30823,288.54,287.81,-0.00971573743477061,-0.06976105465531446,-0.08799093655589119,-0.06224251579236473,-0.028460587750617883
2019-12-04,1,0,0,0,0,0,0.00426,0.00014,0,0,0,0,1,-0.03238,0.01249,0,0,0,0,-0.08805,291.28,288.45,0.011446582614466072,-0.10656934306569343,-0.10656934306569343,-0.0913072329130723,-0.034671532846715314
2019-12-06,0,0,0,0,0,0,-0.00867,-0.0005,0,0,0,0,1,-0.78839,0.01232,0,0,0,0,-0.28773,301.4,304.85,-0.0036770113251949343,-0.023201941461979736,0.014377114281512116,-0.017429033681423567,0.0036770113251949343
2019-12-09,0,0,0,0,1,0,-0.00345,-0.00066,0,0,0,0,1,-0.47882,0.01276,0,1,0,0,-0.20924,271.96,270.96,0.006278026905829348,0.006278026905829348,-0.004409566517189822,0.00392376681614337,0.09644992526158447
2019-12-11,1,0,1,1,1,0,0.01432,0.00023,0,0,0,0,1,0.6148,0.0126,0,1,0,0,-0.09102,267.6,269.28,-0.022662889518413665,0.014936904455318034,-0.017217909569184342,-0.023693020860159675,-0.027482432581582783
2019-12-12,0,0,0,0,0,0,-0.00752,-0.00023,0,0,0,0,1,-0.69979,0.01408,1,1,0,0,0.15114,271.81,265.65,0.012787723785166127,0.002030991424702977,0.02734316232887002,-0.005115089514066584,-0.006769971415676257
2019-12-13,1,0,1,0,1,0,0.0058,0.00013,0,0,0,0,1,0.08714,0.01428,1,1,1,0,2.03926,265.88,269.28,0.029212057901805588,-0.003395015669303225,0.021787792866736266,-0.05174600805849883,0.018430085061931
2019-12-16,1,0,1,1,1,1,0.02919,0.00177,1,0,0,0,1,1.24871,0.01602,0,1,0,0,-0.07046,268.04,275.87,-0.03292315510544841,-0.0084939562234565,-0.030019238447856478,-0.07470325601655237,-0.010163708301571761
2019-12-17,1,0,0,0,0,0,-0.00583,0.00131,0,0,0,0,1,-0.45954,0.01791,1,1,0,0,0.3554,275.49,266.42,0.0014620979230710596,0.02676763889930256,0.007160530854015024,-0.05574716952837966,0.039664092374597004
2019-12-18,1,0,0,0,0,0,-0.00305,0.00101,0,0,0,0,1,-0.30979,0.01813,0,1,0,0,-0.25564,266.74,267.13,0.023532056806684798,0.0013114999812644523,-0.00562071420541832,-0.05414621351219706,0.0412560422677708
2019-12-19,1,0,1,1,1,0,0.01864,0.00196,0,0,0,0,1,0.72043,0.01951,0,1,0,0,-0.03808,266.87,273.15,0.00429027171720886,-0.014887609548604797,-0.030031902020461243,0.03769572072897964,0.014594257636316943
2019-12-20,1,0,1,1,1,0,0.0205,0.00294,0,0,0,0,1,0.77842,0.01824,0,1,0,0,-0.50672,272.71,273.88,-0.024495309020552636,-0.031248859197605228,-0.0721352170262477,0.06213266162888331,-0.004307669842660511
2019-12-23,1,0,0,0,0,0,-0.00414,0.00248,0,0,0,0,1,-0.28331,0.01982,1,0,0,0,0.18516,273.93,267.22,0.0020888507590735017,-0.01331642358909324,-0.049162594651049996,0.018165541422656695,-0.005035622365623382
2019-12-24,1,0,0,0,1,0,0.00114,0.0023,0,0,0,0,1,-0.04262,0.0188,0,1,0,0,-0.13218,268.09,268.65,-0.012944020829458891,-0.05460293844151021,-0.06315789473684219,0.0913520550492839,-0.01722149897712477
2019-12-25,1,0,0,0,0,0,-0.01065,0.00148,0,0,0,0,1,-0.52001,0.01954,1,0,0,0,0.2193,268.85,265.37,-0.0011705622474795785,-0.0374579919193444,-0.046860249971679924,-0.0018502435524676564,-0.001548162972472733
2019-12-26,1,0,0,0,0,0,-0.01329,0.00056,0,0,0,0,1,-0.59119,0.01956,0,0,0,0,-0.36992,264.83,264.52,-0.03551777786210297,-0.04424543695214955,0.07384358517056899,0.002087048912837286,-0.02811824080749803
2019-12-27,0,0,0,0,0,0,-0.04996,-0.00254,0,1,0,0,0,-1.49879,0.02265,1,0,0,1,0.26396,263.53,254.17,0.004571428571428449,-0.005241379310344851,0.14660098522167475,0.07578325123152707,0.015684729064039393
2019-12-30,0,0,0,0,0,0,-0.04543,-0.00507,0,1,0,0,0,-1.14716,0.02305,0,0,0,1,-0.19393,253.75,254.91,-0.013280576666927835,0.10863433362062214,0.06934106401316309,0.0682833189688945,0.002624774739481417
2019-12-31,0,0,0,0,0,0,-0.05471,-0.00801,0,1,0,0,0,-1.15293,0.02359,0,0,0,1,-0.14719,255.26,251.87,0.0016666666666667052,0.15456349206349196,0.16432539682539682,0.10047619047619039,0.03753968253968254
2020-01-01,0,0,0,0,0,0,-0.05068,-0.01035,0,0,0,0,0,-0.93986,0.02233,0,0,0,1,-0.36918,252.0,252.42,-0.0004238635159479198,-0.035851789057257055,-0.06629931828617863,-0.018473384903394452,-0.02896400692310408
2020-01-06,0,0,0,0,1,0,-0.02374,-0.01198,0,0,0,0,0,-0.36339,0.01794,0,1,0,1,-0.49828,283.11,282.99,0.005147516064395896,0.013646099633801034,-0.0876805085331307,-0.04411663096800933,-0.06836868651972627
2020-01-07,0,0,0,0,1,0,-0.03486,-0.01309,0,0,0,0,0,-0.53031,0.01883,0,1,0,0,-0.02196,289.46,290.95,0.008460486939815937,-0.02338641149739551,0.008534377655447623,0.007684634425684456,0.04895259910592231
2020-01-09,0,0,0,0,1,0,-0.0252,-0.01342,0,0,0,0,0,-0.33082,0.01747,1,0,0,0,0.20047,270.67,272.96,0.0077623218272369066,-0.09297612914305342,-0.0634037437746865,-0.08383994504550907,-0.0028851107676454157
2020-01-10,0,0,0,0,1,0,-0.01087,-0.01261,0,0,0,0,0,-0.06382,0.01659,1,0,0,1,0.12559,291.15,293.41,0.013379336783591933,0.04650182096990596,0.06313973548016083,0.012919302281004352,0.14456584243818282
2020-01-13,0,0,1,0,1,0,0.00139,-0.01119,0,0,0,0,0,0.21434,0.01726,1,1,0,1,0.08161,260.85,264.34,0.00011361484567307123,0.03272107555387227,0.05237644385533047,0.00140124976330247,0.17057375497064942
